elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
639.2,2026-05-17T18:22:52,0016c001f10c2ef6,8.6,3.4,5.2,0.0,7809,702,7107,9.0,0.74,0.56,0.48,416519360,2229059175,4211,46399,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
639.6,2026-05-17T18:22:53,0016c001f10c2ef6,9.2,3.4,5.2,0.6,7809,703,7106,9.0,0.68,0.55,0.48,416522346,2229070988,2986,11813,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
640.0,2026-05-17T18:22:53,0016c001f10c2ef6,5.9,2.1,3.7,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416525474,2229084383,3128,13395,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
640.5,2026-05-17T18:22:54,0016c001f10c2ef6,6.5,2.2,4.3,0.0,7809,703,7106,9.0,0.68,0.55,0.48,416528512,2229096196,3038,11813,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
640.9,2026-05-17T18:22:54,0016c001f10c2ef6,7.4,2.3,5.1,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416532423,2229139900,3911,43704,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
641.4,2026-05-17T18:22:55,0016c001f10c2ef6,10.5,5.2,5.2,0.0,7809,703,7106,9.0,0.68,0.55,0.48,416535661,2229151779,3238,11879,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
641.9,2026-05-17T18:22:55,0016c001f10c2ef6,10.8,3.4,7.4,0.0,7809,703,7106,9.0,0.68,0.55,0.48,416538851,2229163658,3190,11879,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
642.4,2026-05-17T18:22:57,0016c001f10c2ef6,8.6,2.5,6.1,0.0,7809,703,7106,9.0,0.68,0.55,0.48,416542522,2229175537,3671,11879,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
642.9,2026-05-17T18:22:57,0016c001f10c2ef6,10.5,3.5,7.0,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416546745,2229219307,4223,43770,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
643.4,2026-05-17T18:22:58,0016c001f10c2ef6,20.3,3.4,16.9,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416549835,2229231120,3090,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
643.8,2026-05-17T18:22:58,0016c001f10c2ef6,20.1,1.2,18.9,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416552973,2229242933,3138,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
644.2,2026-05-17T18:22:58,0016c001f10c2ef6,20.3,2.9,17.4,0.0,7809,702,7107,9.0,0.68,0.55,0.48,416556007,2229254746,3034,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
644.7,2026-05-17T18:22:59,0016c001f10c2ef6,10.3,1.1,9.2,0.0,7809,702,7107,9.0,0.63,0.54,0.48,416559197,2229266559,3190,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
645.1,2026-05-17T18:22:59,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,702,7107,9.0,0.63,0.54,0.48,416563284,2229310341,4087,43782,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
645.5,2026-05-17T18:23:00,0016c001f10c2ef6,7.2,2.4,4.8,0.0,7809,702,7107,9.0,0.63,0.54,0.48,416566318,2229322154,3034,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
645.9,2026-05-17T18:23:00,0016c001f10c2ef6,6.0,2.4,3.0,0.6,7809,702,7107,9.0,0.63,0.54,0.48,416569556,2229333967,3238,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
646.4,2026-05-17T18:23:01,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416572594,2229345780,3038,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
646.8,2026-05-17T18:23:01,0016c001f10c2ef6,7.5,2.3,5.2,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416575732,2229357593,3138,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
647.2,2026-05-17T18:23:01,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,702,7107,9.0,0.63,0.54,0.48,416579747,2229401297,4015,43704,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
647.6,2026-05-17T18:23:02,0016c001f10c2ef6,5.8,2.3,3.5,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416582885,2229413110,3138,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
648.1,2026-05-17T18:23:02,0016c001f10c2ef6,7.3,1.1,6.2,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416586175,2229424923,3290,11813,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
648.6,2026-05-17T18:23:03,0016c001f10c2ef6,9.4,3.0,6.4,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416589417,2229436802,3242,11879,1.2,233.8,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
649.1,2026-05-17T18:23:03,0016c001f10c2ef6,9.5,4.0,5.5,0.0,7809,701,7108,9.0,0.63,0.54,0.48,416593588,2229481255,4171,44453,1.2,234.0,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
649.6,2026-05-17T18:23:04,0016c001f10c2ef6,11.7,6.1,5.6,0.0,7809,701,7108,9.0,0.66,0.55,0.48,416596876,2229494708,3288,13453,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
650.1,2026-05-17T18:23:04,0016c001f10c2ef6,10.6,3.4,7.2,0.0,7809,701,7108,9.0,0.66,0.55,0.48,416600130,2229506829,3254,12121,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
650.6,2026-05-17T18:23:05,0016c001f10c2ef6,9.4,2.8,6.6,0.0,7809,701,7108,9.0,0.66,0.55,0.48,416603220,2229518708,3090,11879,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
651.0,2026-05-17T18:23:05,0016c001f10c2ef6,5.1,2.3,2.9,0.0,7809,701,7108,9.0,0.66,0.55,0.48,416607439,2229562412,4219,43704,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
651.5,2026-05-17T18:23:06,0016c001f10c2ef6,7.5,3.4,4.0,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416610529,2229574225,3090,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
651.9,2026-05-17T18:23:06,0016c001f10c2ef6,7.7,2.8,5.0,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416614096,2229586038,3567,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
652.3,2026-05-17T18:23:07,0016c001f10c2ef6,5.6,1.1,4.5,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416617234,2229597851,3138,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
652.8,2026-05-17T18:23:07,0016c001f10c2ef6,5.6,1.7,4.0,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416620320,2229609730,3086,11879,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
653.2,2026-05-17T18:23:07,0016c001f10c2ef6,6.3,1.1,5.1,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416624511,2229653512,4191,43782,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
653.6,2026-05-17T18:23:08,0016c001f10c2ef6,7.3,3.9,3.4,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416627649,2229665325,3138,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
654.1,2026-05-17T18:23:08,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.66,0.55,0.48,416630783,2229677138,3134,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
654.5,2026-05-17T18:23:09,0016c001f10c2ef6,10.5,2.3,8.1,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416633925,2229688951,3142,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
655.0,2026-05-17T18:23:09,0016c001f10c2ef6,19.1,2.2,16.9,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416636959,2229700764,3034,11813,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
655.4,2026-05-17T18:23:10,0016c001f10c2ef6,23.9,4.0,18.2,1.7,7809,700,7109,9.0,0.6,0.54,0.48,416641026,2229744468,4067,43704,1.2,234.1,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
655.8,2026-05-17T18:23:10,0016c001f10c2ef6,19.9,3.5,16.4,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416644216,2229756281,3190,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
656.3,2026-05-17T18:23:10,0016c001f10c2ef6,8.1,2.3,5.8,0.0,7809,703,7106,9.0,0.6,0.54,0.48,416647482,2229768250,3266,11969,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
656.7,2026-05-17T18:23:11,0016c001f10c2ef6,6.7,2.8,3.9,0.0,7809,703,7106,9.0,0.6,0.54,0.48,416650620,2229780063,3138,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
657.1,2026-05-17T18:23:11,0016c001f10c2ef6,5.1,2.8,2.3,0.0,7809,703,7106,9.0,0.6,0.54,0.48,416654583,2229823767,3963,43704,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
657.6,2026-05-17T18:23:12,0016c001f10c2ef6,8.1,2.9,5.2,0.0,7809,703,7106,9.0,0.6,0.54,0.48,416657617,2229835580,3034,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
658.0,2026-05-17T18:23:12,0016c001f10c2ef6,5.2,2.9,2.3,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416660775,2229847479,3158,11899,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
658.4,2026-05-17T18:23:13,0016c001f10c2ef6,7.9,3.4,4.5,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416663961,2229859292,3186,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
658.9,2026-05-17T18:23:13,0016c001f10c2ef6,5.6,2.2,3.4,0.0,7809,702,7107,9.0,0.6,0.54,0.48,416667099,2229871788,3138,12496,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
659.3,2026-05-17T18:23:13,0016c001f10c2ef6,7.8,2.2,5.6,0.0,7809,701,7108,9.0,0.64,0.54,0.48,416670962,2229915492,3863,43704,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
659.7,2026-05-17T18:23:14,0016c001f10c2ef6,6.5,4.1,2.4,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416674194,2229928911,3232,13419,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
660.2,2026-05-17T18:23:14,0016c001f10c2ef6,6.0,1.1,4.3,0.5,7809,703,7106,9.0,0.64,0.54,0.48,416677332,2229940724,3138,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
660.7,2026-05-17T18:23:15,0016c001f10c2ef6,9.0,3.9,5.2,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416680370,2229952603,3038,11879,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
661.2,2026-05-17T18:23:15,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,703,7106,9.0,0.64,0.54,0.48,416684333,2229996307,3963,43704,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
661.6,2026-05-17T18:23:16,0016c001f10c2ef6,8.0,3.4,4.6,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416687471,2230008120,3138,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
662.0,2026-05-17T18:23:16,0016c001f10c2ef6,5.1,1.1,4.0,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416691038,2230019933,3567,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
662.5,2026-05-17T18:23:17,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416694072,2230031746,3034,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
662.9,2026-05-17T18:23:17,0016c001f10c2ef6,5.9,1.2,4.7,0.0,7809,702,7107,9.0,0.64,0.54,0.48,416697158,2230043559,3086,11813,1.2,234.2,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
663.3,2026-05-17T18:23:17,0016c001f10c2ef6,12.6,4.6,6.3,1.7,7809,700,7109,9.0,0.64,0.54,0.48,416701173,2230087263,4015,43704,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
663.7,2026-05-17T18:23:18,0016c001f10c2ef6,7.9,2.8,5.1,0.0,7809,701,7108,9.0,0.64,0.54,0.48,416704207,2230099076,3034,11813,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
664.2,2026-05-17T18:23:18,0016c001f10c2ef6,5.6,2.3,3.4,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416707393,2230110889,3186,11813,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
664.6,2026-05-17T18:23:19,0016c001f10c2ef6,6.1,2.2,3.9,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416710379,2230122702,2986,11813,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
665.0,2026-05-17T18:23:19,0016c001f10c2ef6,5.8,1.8,4.1,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416713465,2230134515,3086,11813,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
665.5,2026-05-17T18:23:20,0016c001f10c2ef6,5.9,1.8,4.1,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416717632,2230178219,4167,43704,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
666.0,2026-05-17T18:23:20,0016c001f10c2ef6,12.2,4.1,8.1,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416720670,2230190098,3038,11879,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
666.4,2026-05-17T18:23:21,0016c001f10c2ef6,19.9,2.3,17.5,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416723756,2230201911,3086,11813,1.2,234.3,3.1,2.0,126,104,0,0,0,0,0,0.0,0,0,0,0,0,0
666.8,2026-05-17T18:23:21,0016c001f10c2ef6,20.1,2.9,17.2,0.0,7809,702,7107,9.0,0.75,0.57,0.49,416726894,2230213724,3138,11813,1.2,234.3,3.1,2.0,130,108,4,4,0,0,0,0.0,0,0,0,0,0,0
667.3,2026-05-17T18:23:21,0016c001f10c2ef6,20.3,2.3,17.4,0.6,7809,702,7107,9.0,0.75,0.57,0.49,416730805,2230257428,3911,43704,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
667.7,2026-05-17T18:23:22,0016c001f10c2ef6,8.3,1.8,6.5,0.0,7809,703,7106,9.0,0.75,0.57,0.49,416733891,2230269241,3086,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
668.1,2026-05-17T18:23:22,0016c001f10c2ef6,7.2,2.8,4.4,0.0,7809,703,7106,9.0,0.75,0.57,0.49,416736977,2230281054,3086,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
668.5,2026-05-17T18:23:23,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,703,7106,9.0,0.75,0.57,0.49,416740083,2230292945,3106,11891,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
669.0,2026-05-17T18:23:23,0016c001f10c2ef6,11.2,3.5,5.9,1.8,7809,702,7107,9.0,0.69,0.56,0.49,416743273,2230306551,3190,13606,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
669.4,2026-05-17T18:23:24,0016c001f10c2ef6,5.6,1.7,3.9,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416747334,2230352319,4061,45768,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
669.8,2026-05-17T18:23:24,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416750368,2230364132,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
670.4,2026-05-17T18:23:25,0016c001f10c2ef6,5.7,1.9,3.8,0.0,7809,704,7105,9.0,0.69,0.56,0.49,416753402,2230375945,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
670.8,2026-05-17T18:23:25,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,703,7106,9.0,0.69,0.56,0.49,416756588,2230387758,3186,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
671.3,2026-05-17T18:23:25,0016c001f10c2ef6,10.5,3.5,6.0,1.0,7809,703,7106,9.0,0.69,0.56,0.49,416760239,2230399637,3651,11879,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
671.7,2026-05-17T18:23:26,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,703,7106,9.0,0.69,0.56,0.49,416764326,2230443422,4087,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
672.1,2026-05-17T18:23:26,0016c001f10c2ef6,7.7,3.3,4.4,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416767464,2230455235,3138,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
672.6,2026-05-17T18:23:27,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416770602,2230467048,3138,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
673.0,2026-05-17T18:23:27,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416773588,2230478861,2986,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
673.4,2026-05-17T18:23:28,0016c001f10c2ef6,6.4,2.3,4.0,0.0,7809,702,7107,9.0,0.69,0.56,0.49,416777551,2230522646,3963,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
673.9,2026-05-17T18:23:28,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,702,7107,9.0,0.63,0.55,0.48,416780585,2230534459,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
674.3,2026-05-17T18:23:29,0016c001f10c2ef6,6.4,1.2,5.2,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416783619,2230546272,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
674.7,2026-05-17T18:23:30,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416786757,2230558085,3138,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
675.1,2026-05-17T18:23:30,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416789843,2230569898,3086,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
675.6,2026-05-17T18:23:31,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416793910,2230613683,4067,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
676.0,2026-05-17T18:23:31,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416797148,2230625496,3238,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
676.5,2026-05-17T18:23:32,0016c001f10c2ef6,9.5,3.0,6.0,0.5,7809,703,7106,9.0,0.63,0.55,0.48,416800206,2230637453,3058,11957,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
676.9,2026-05-17T18:23:32,0016c001f10c2ef6,6.4,1.7,4.7,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416803240,2230649266,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
677.3,2026-05-17T18:23:32,0016c001f10c2ef6,7.1,2.4,4.7,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416806378,2230661079,3138,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
677.8,2026-05-17T18:23:33,0016c001f10c2ef6,19.0,1.8,17.3,0.0,7809,704,7105,9.0,0.63,0.55,0.48,416810445,2230704864,4067,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
678.2,2026-05-17T18:23:33,0016c001f10c2ef6,19.7,2.3,17.3,0.0,7809,703,7106,9.0,0.63,0.55,0.48,416813479,2230716677,3034,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
678.6,2026-05-17T18:23:34,0016c001f10c2ef6,19.2,1.2,18.0,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416816565,2230728490,3086,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
679.0,2026-05-17T18:23:34,0016c001f10c2ef6,11.8,2.4,9.4,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416819751,2230740303,3186,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
679.5,2026-05-17T18:23:35,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416823718,2230784088,3967,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
679.9,2026-05-17T18:23:35,0016c001f10c2ef6,7.0,2.9,4.1,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416826904,2230795901,3186,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
680.3,2026-05-17T18:23:35,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416829890,2230807730,2986,11829,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
680.8,2026-05-17T18:23:36,0016c001f10c2ef6,6.4,2.3,4.0,0.0,7809,704,7105,9.0,0.66,0.56,0.49,416833076,2230819543,3186,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
681.2,2026-05-17T18:23:36,0016c001f10c2ef6,5.2,1.1,4.0,0.0,7809,703,7106,9.0,0.66,0.56,0.49,416836643,2230831356,3567,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
681.7,2026-05-17T18:23:37,0016c001f10c2ef6,10.7,3.6,7.1,0.0,7809,703,7106,9.0,0.66,0.56,0.49,416840866,2230875207,4223,43851,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
682.2,2026-05-17T18:23:37,0016c001f10c2ef6,10.3,3.0,6.9,0.5,7809,703,7106,9.0,0.66,0.56,0.49,416844056,2230887086,3190,11879,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
682.7,2026-05-17T18:23:38,0016c001f10c2ef6,8.9,3.9,4.9,0.0,7809,702,7107,9.0,0.66,0.56,0.49,416847298,2230898965,3242,11879,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
683.2,2026-05-17T18:23:38,0016c001f10c2ef6,10.3,4.4,5.9,0.0,7809,702,7107,9.0,0.66,0.56,0.49,416850388,2230910844,3090,11879,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
683.6,2026-05-17T18:23:39,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,702,7107,9.0,0.61,0.55,0.48,416854555,2230954629,4167,43785,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
684.0,2026-05-17T18:23:39,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,702,7107,9.0,0.61,0.55,0.48,416857765,2230966536,3210,11907,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
684.5,2026-05-17T18:23:39,0016c001f10c2ef6,5.2,1.2,4.0,0.0,7809,702,7107,9.0,0.61,0.55,0.48,416860815,2230978459,3050,11923,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
684.9,2026-05-17T18:23:40,0016c001f10c2ef6,7.4,3.1,4.3,0.0,7809,702,7107,9.0,0.61,0.55,0.48,416863953,2230990272,3138,11813,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
685.3,2026-05-17T18:23:40,0016c001f10c2ef6,5.8,1.8,4.1,0.0,7809,703,7106,9.0,0.61,0.55,0.48,416867215,2231002241,3262,11969,1.2,234.3,3.1,2.0,130,108,0,0,0,0,0,0.0,0,0,0,0,0,0
